Date,Close,Open,High,Low,Volume
11/27/2020,215.23,214.85,216.27,214.04,14512213.00
11/30/2020,214.07,214.10,214.76,210.84,33064753.00
12/1/2020,216.21,214.51,217.32,213.35,30931318.00
12/2/2020,215.37,214.88,215.47,212.80,23724509.00
12/3/2020,214.24,214.61,216.38,213.65,25120922.00
12/4/2020,214.36,214.22,215.38,213.18,24666039.00
12/7/2020,214.29,214.37,215.54,212.99,24619997.00
12/8/2020,216.01,213.97,216.95,212.89,23284094.00
12/9/2020,211.80,215.16,215.23,211.21,32440603.00
12/10/2020,210.52,211.77,213.08,210.36,26467017.00
12/11/2020,213.26,210.05,213.32,209.11,30979440.00
12/14/2020,214.20,213.10,216.21,212.88,28798379.00
12/15/2020,214.13,215.17,215.42,212.24,27018106.00
12/16/2020,219.28,214.75,220.11,214.72,35023253.00
12/17/2020,219.42,219.87,220.89,217.92,32515784.00
12/18/2020,218.59,218.59,219.69,216.02,63354922.00
12/21/2020,222.59,217.55,224.00,217.28,37181886.00
12/22/2020,223.94,222.69,225.63,221.85,22643397.00
12/23/2020,221.02,223.11,223.56,220.80,18699638.00
12/24/2020,222.75,221.42,223.61,221.20,10550572.00
12/28/2020,224.96,224.45,226.03,223.02,17933496.00
12/29/2020,224.15,226.31,227.18,223.58,17403213.00
12/30/2020,221.68,225.23,225.63,221.47,20272337.00
12/31/2020,222.42,221.70,223.00,219.68,20942132.00
1/4/2021,217.69,222.53,223.00,214.81,37130139.00
1/5/2021,217.90,217.26,218.52,215.70,23822953.00
1/6/2021,212.25,212.17,216.49,211.94,35930653.00
1/7/2021,218.29,214.04,219.34,213.71,27694480.00
1/8/2021,219.62,218.68,220.58,217.03,22956206.00
1/11/2021,217.49,218.47,218.91,216.73,23047029.00
1/12/2021,214.93,216.50,217.10,213.32,23249336.00
1/13/2021,216.34,214.02,216.76,213.93,20087080.00
1/14/2021,213.02,215.91,217.46,212.74,29346737.00
1/15/2021,212.65,213.52,214.51,212.03,31746512.00
1/19/2021,216.44,213.75,216.98,212.63,30480859.00
1/20/2021,224.34,217.70,225.79,217.29,37777260.00
1/21/2021,224.97,224.70,226.30,222.42,30749553.00
1/22/2021,225.95,227.08,230.07,225.80,30172663.00
1/25/2021,229.53,229.12,229.78,224.22,33152095.00
1/26/2021,232.33,231.86,234.18,230.08,49169601.00
1/27/2021,232.90,238.00,240.44,230.14,69870638.00
1/28/2021,238.93,235.61,242.64,235.09,49111159.00
1/29/2021,231.96,235.99,238.02,231.35,42503138.00
2/1/2021,239.65,235.06,242.50,232.43,33314193.00
2/2/2021,239.51,241.30,242.31,238.69,25916337.00
2/3/2021,243.00,239.57,245.09,239.26,27158104.00
2/4/2021,242.01,242.66,243.24,240.37,25296100.00
2/5/2021,242.20,242.23,243.28,240.42,18054752.00
2/8/2021,242.47,243.15,243.68,240.81,22211929.00
2/9/2021,243.77,241.87,244.76,241.38,23564953.00
2/10/2021,242.82,245.00,245.92,240.89,22186706.00
2/11/2021,244.49,244.78,245.15,242.15,15751059.00
2/12/2021,244.99,243.93,245.30,242.73,16561079.00
2/16/2021,243.70,245.03,246.13,242.92,26728487.00
2/17/2021,244.20,241.32,244.31,240.94,21673109.00
2/18/2021,243.79,241.80,243.93,240.86,16925563.00
2/19/2021,240.97,243.75,243.86,240.18,25262600.00
2/22/2021,234.51,237.42,237.93,232.40,36446936.00
2/23/2021,233.27,230.33,234.83,228.73,30228704.00
2/24/2021,234.55,230.01,235.20,229.00,26339746.00
2/25/2021,228.99,232.08,234.59,227.88,39542235.00
2/26/2021,232.38,231.53,235.37,229.54,37819227.00
3/1/2021,236.94,235.90,237.47,233.15,25332837.00
3/2/2021,233.87,237.01,237.30,233.45,22812459.00
3/3/2021,227.56,232.16,233.58,227.26,34029526.00
3/4/2021,226.73,226.74,232.49,224.26,44727785.00
3/5/2021,231.60,229.52,233.27,226.46,41872770.00
3/8/2021,227.39,231.37,233.37,227.13,35267440.00
3/9/2021,233.78,232.88,235.38,231.67,33080531.00
3/10/2021,232.42,237.00,237.00,232.04,29746812.00
3/11/2021,237.13,234.96,239.17,234.31,29907586.00
3/12/2021,235.75,234.01,235.82,233.23,22653662.00
3/15/2021,234.81,234.96,235.19,231.81,26042669.00
3/16/2021,237.71,236.28,240.06,235.94,28092196.00
3/17/2021,237.04,236.15,238.55,233.23,29562100.00
3/18/2021,230.72,232.56,234.19,230.33,34852251.00
3/19/2021,230.35,231.02,232.47,229.35,46430730.00
3/22/2021,235.99,230.27,236.90,230.14,30127005.00
3/23/2021,237.58,237.49,241.05,237.07,31638376.00
3/24/2021,235.46,237.85,238.00,235.32,25620127.00
3/25/2021,232.34,235.30,236.94,231.57,34061853.00
3/26/2021,236.48,231.55,236.71,231.55,25479853.00
3/29/2021,235.24,236.59,236.80,231.88,25227455.00
3/30/2021,231.85,233.53,233.85,231.10,24792012.00
3/31/2021,235.77,232.91,239.10,232.39,43623471.00
4/1/2021,242.35,238.47,242.84,238.05,30337982.00
4/5/2021,249.07,242.76,249.96,242.70,36910609.00
4/6/2021,247.86,247.61,249.40,246.88,22931923.00
4/7/2021,249.90,247.81,250.93,247.19,22719835.00
4/8/2021,253.25,252.77,254.14,252.00,23625197.00
4/9/2021,255.85,252.87,255.99,252.44,24326833.00
4/12/2021,255.91,254.71,257.67,254.62,27098942.00
4/13/2021,258.49,257.26,259.19,256.83,23837469.00
4/14/2021,255.59,257.48,258.83,255.16,23070938.00
4/15/2021,259.50,257.93,259.93,257.73,25627481.00
4/16/2021,260.74,259.47,261.00,257.60,24878582.00
4/19/2021,258.74,260.19,261.48,257.82,23209260.00
4/20/2021,258.26,257.82,260.20,256.84,19722875.00
4/21/2021,260.58,258.94,260.68,257.25,24030383.00
4/22/2021,257.17,260.21,261.78,255.64,25606152.00
4/23/2021,261.15,257.88,261.51,257.27,21499286.00
4/26/2021,261.55,261.66,262.44,260.17,19763346.00
4/27/2021,261.97,261.59,263.19,260.12,31014213.00
4/28/2021,254.56,256.08,256.54,252.95,46903119.00
4/29/2021,252.51,255.46,256.10,249.00,40589023.00
4/30/2021,252.18,249.74,253.08,249.60,30945098.00
5/3/2021,251.86,253.40,254.35,251.12,19626568.00
5/4/2021,247.79,250.97,251.21,245.76,32756052.00
5/5/2021,246.47,249.06,249.50,245.82,21901325.00
5/6/2021,249.73,246.45,249.86,244.69,26491085.00
5/7/2021,252.46,252.15,254.30,251.17,27032912.00
5/10/2021,247.18,250.87,251.73,247.12,29299890.00
5/11/2021,246.23,244.55,246.60,242.57,33641589.00
5/12/2021,239.00,242.17,244.38,238.07,36684370.00
5/13/2021,243.03,241.80,245.60,241.42,29624298.00
5/14/2021,248.15,245.58,249.18,245.49,23637263.00
5/17/2021,245.18,246.55,246.59,243.52,24970168.00
5/18/2021,243.08,246.27,246.41,242.90,20167975.00
5/19/2021,243.12,239.31,243.23,238.60,25739807.00
5/20/2021,246.48,243.96,247.95,243.86,21800716.00
5/21/2021,245.17,247.57,248.33,244.74,21863058.00
5/24/2021,250.78,247.79,251.16,247.51,21411547.00
5/25/2021,251.72,251.77,252.75,250.82,17704303.00
5/26/2021,251.49,251.43,252.94,250.75,17771600.00
5/27/2021,249.31,251.17,251.48,249.25,24426244.00
5/28/2021,249.68,251.00,252.08,249.56,18274942.00
6/1/2021,247.40,251.23,251.29,246.96,23213310.00
6/2/2021,247.30,248.13,249.27,245.84,19406705.00
6/3/2021,245.71,245.22,246.34,243.00,25307711.00
6/4/2021,250.79,247.76,251.65,247.51,25281094.00
6/7/2021,253.81,249.98,254.09,249.81,23079167.00
6/8/2021,252.57,255.16,256.01,252.51,22454998.00
6/9/2021,253.59,253.81,255.53,253.21,17937634.00
6/10/2021,257.24,254.29,257.46,253.67,24563619.00
6/11/2021,257.89,257.99,258.49,256.61,18999731.00
6/14/2021,259.89,257.90,259.95,256.80,18243135.00
6/15/2021,258.36,259.78,259.99,257.68,18038931.00
6/16/2021,257.38,259.40,260.58,254.42,27219956.00
6/17/2021,260.90,256.07,261.75,256.01,27565537.00
6/18/2021,259.43,259.63,262.30,258.75,37202217.00
6/21/2021,262.63,259.82,263.52,257.92,26696119.00
6/22/2021,265.51,262.72,265.79,262.40,24694090.00
6/23/2021,265.28,265.99,266.83,264.43,19518681.00
6/24/2021,266.69,266.16,267.85,265.47,21446867.00
6/25/2021,265.02,266.23,267.25,264.76,25611113.00
6/28/2021,268.72,266.19,268.90,265.91,19590024.00
6/29/2021,271.40,268.87,271.65,267.98,19937811.00
6/30/2021,270.90,270.69,271.36,269.60,21656457.00
7/1/2021,271.60,269.61,271.84,269.60,16725323.00
7/2/2021,277.65,272.82,278.00,272.50,26474408.00
7/6/2021,277.66,278.03,279.37,274.30,31565560.00
7/7/2021,279.93,279.40,280.69,277.15,23260031.00
7/8/2021,277.42,276.90,278.73,274.87,24618591.00
7/9/2021,277.94,275.72,278.05,275.32,23916665.00
7/12/2021,277.32,279.16,279.77,276.58,18931695.00
7/13/2021,280.98,277.52,282.85,277.39,26120128.00
7/14/2021,282.51,282.35,283.66,280.55,23113662.00
7/15/2021,281.03,282.00,282.51,279.83,22604227.00
7/16/2021,280.75,282.07,284.10,279.46,26186848.00
7/19/2021,277.01,278.93,280.37,274.45,32935634.00
7/20/2021,279.32,278.03,280.97,276.26,26259741.00
7/21/2021,281.40,278.91,281.52,277.29,24364320.00
7/22/2021,286.14,283.84,286.42,283.42,23384059.00
7/23/2021,289.67,287.37,289.99,286.50,22768071.00
7/26/2021,289.05,289.00,289.69,286.64,23176073.00
7/27/2021,286.54,289.43,289.58,282.95,33604073.00
7/28/2021,286.22,288.99,290.15,283.83,33566853.00
7/29/2021,286.50,286.24,288.62,286.08,18168294.00
7/30/2021,284.91,285.17,286.66,283.91,20944846.00
8/2/2021,284.82,286.36,286.78,283.74,16267357.00
8/3/2021,287.12,285.42,287.23,284.00,17879048.00
8/4/2021,286.51,286.22,287.59,284.65,16191301.00
8/5/2021,289.52,286.88,289.63,286.10,13900167.00
8/6/2021,289.46,288.51,289.50,287.62,16589336.00
8/9/2021,288.33,289.75,291.55,287.81,16117629.00
8/10/2021,286.44,288.80,289.25,285.20,18616578.00
8/11/2021,286.95,287.21,288.66,285.86,13955934.00
8/12/2021,289.81,286.63,289.97,286.34,14570391.00
8/13/2021,292.85,289.48,292.90,289.30,18249046.00
8/16/2021,294.60,293.19,294.82,290.02,22516027.00
8/17/2021,293.08,292.39,293.43,291.08,20075250.00
8/18/2021,290.73,292.04,294.82,290.27,21812985.00
8/19/2021,296.77,288.69,297.47,288.64,29850461.00
8/20/2021,304.36,299.72,305.84,298.06,40817646.00
8/23/2021,304.65,303.25,305.40,301.85,22830157.00
8/24/2021,302.62,305.02,305.65,302.00,18175774.00
8/25/2021,302.01,304.30,304.59,300.42,20006057.00
8/26/2021,299.09,300.99,302.43,298.95,17666084.00
8/27/2021,299.72,298.99,300.87,296.83,22605726.00
8/30/2021,303.59,301.12,304.22,301.06,16348072.00
8/31/2021,301.88,304.42,304.50,301.50,26285338.00
9/1/2021,301.83,302.87,305.19,301.49,18983826.00
9/2/2021,301.15,302.20,303.36,300.18,16290545.00
9/3/2021,301.14,300.99,302.60,300.26,14751610.00
9/7/2021,300.18,301.01,301.09,298.20,17184083.00
9/8/2021,300.21,299.78,300.61,297.47,15046819.00
9/9/2021,297.25,300.82,302.14,297.00,19927000.00
9/10/2021,295.71,298.42,299.92,295.38,19633363.00
9/13/2021,296.99,297.55,298.54,294.08,23652949.00
9/14/2021,299.79,299.56,301.39,298.10,21853433.00
9/15/2021,304.82,303.26,305.32,301.82,28356304.00
9/16/2021,305.22,303.76,305.31,300.76,19550815.00
9/17/2021,299.87,304.17,304.50,299.53,41372457.00
9/20/2021,294.30,296.33,298.72,289.52,38278661.00
9/21/2021,294.80,295.69,297.54,294.07,22364103.00
9/22/2021,298.58,296.73,300.22,294.51,26626342.00
9/23/2021,299.56,298.85,300.90,297.53,18604601.00
9/24/2021,299.35,298.23,299.80,296.93,14998978.00
9/27/2021,294.17,296.14,296.47,292.94,23571742.00
9/28/2021,283.52,289.80,290.78,282.75,43186237.00
9/29/2021,284.00,285.10,286.77,283.01,26353696.00
9/30/2021,281.92,285.71,287.83,281.62,32343635.00
10/1/2021,289.10,282.12,289.98,281.29,30086280.00
10/4/2021,283.11,287.40,287.75,280.25,31350747.00
10/5/2021,288.76,284.05,290.40,284.05,24993024.00
10/6/2021,293.11,285.78,293.63,285.51,28002559.00
10/7/2021,294.85,295.18,296.64,293.92,20430471.00
10/8/2021,294.85,296.22,296.64,293.76,17685700.00
10/11/2021,294.23,292.92,297.97,292.75,19298634.00
10/12/2021,292.88,295.34,295.44,292.35,17974143.00
10/13/2021,296.31,294.91,297.28,293.49,23424025.00
10/14/2021,302.75,299.21,303.27,297.83,27262902.00
10/15/2021,304.21,302.34,304.45,300.52,25384803.00
10/18/2021,307.29,303.57,308.21,302.69,22729297.00
10/19/2021,308.23,308.35,309.30,307.22,17682139.00
10/20/2021,307.41,309.21,309.70,306.11,16537069.00
10/21/2021,310.76,307.17,311.02,306.36,16918100.00
10/22/2021,309.16,310.40,311.09,307.80,17449332.00
10/25/2021,308.13,309.36,309.40,306.46,17554469.00
10/26/2021,310.11,311.00,312.40,308.60,28107349.00
10/27/2021,323.17,316.00,326.10,316.00,52588690.00
10/28/2021,324.35,324.33,324.87,321.36,26297943.00
10/29/2021,331.62,324.13,332.00,323.90,34765982.00
11/1/2021,329.37,331.36,331.49,326.37,27073182.00
11/2/2021,333.13,330.31,333.45,330.00,26487109.00
11/3/2021,334.00,333.90,334.90,330.65,21500082.00
11/4/2021,336.44,332.89,336.54,329.51,23992202.00
11/5/2021,336.06,338.51,338.79,334.42,22570098.00
11/8/2021,336.99,337.30,337.65,334.44,20897001.00
11/9/2021,335.95,337.11,338.72,334.53,21307370.00
11/10/2021,330.80,334.57,334.63,329.92,25500938.00
11/11/2021,332.43,331.25,333.77,330.51,16849844.00
11/12/2021,336.72,333.92,337.23,333.79,23831049.00
11/15/2021,336.07,337.54,337.88,334.03,16723009.00
11/16/2021,339.51,335.68,340.67,335.51,20886832.00
11/17/2021,339.12,338.94,342.19,338.00,19053380.00
11/18/2021,341.27,338.18,342.45,337.12,22463533.00
11/19/2021,343.11,342.64,345.10,342.20,21963403.00
11/22/2021,339.83,344.62,349.67,339.55,31031113.00
11/23/2021,337.68,337.05,339.45,333.56,30427563.00
11/24/2021,337.91,336.28,338.16,333.91,21661307.00
11/26/2021,329.68,334.35,337.93,328.12,23835259.00
11/29/2021,336.63,334.94,339.03,334.74,28563481.00
11/30/2021,330.59,335.32,337.78,328.99,42885609.00
12/1/2021,330.08,335.13,339.28,329.39,33401146.00
12/2/2021,329.49,330.30,333.49,327.80,30765980.00
12/3/2021,323.01,331.99,332.70,318.03,41779279.00
12/6/2021,326.19,323.95,327.45,319.23,30032556.00
12/7/2021,334.92,331.64,335.80,330.10,31021936.00
12/8/2021,334.97,335.31,335.50,330.80,24760988.00
12/9/2021,333.10,334.41,336.49,332.12,22214158.00
12/10/2021,342.54,334.98,343.00,334.79,38095694.00
12/13/2021,339.40,340.68,343.79,339.08,28899431.00
12/14/2021,328.34,333.22,334.64,324.11,44438699.00
12/15/2021,334.65,328.61,335.19,324.50,35381122.00
12/16/2021,324.90,335.71,336.76,323.02,35034831.00
12/17/2021,323.80,320.88,324.92,317.25,47983713.00
12/20/2021,319.91,320.05,322.80,317.57,28326532.00
12/21/2021,327.29,323.29,327.73,319.80,24740597.00
12/22/2021,333.20,328.30,333.61,325.75,24831493.00
12/23/2021,334.69,332.75,336.39,332.73,19617848.00
12/27/2021,342.45,335.46,342.48,335.43,19947029.00
12/28/2021,341.25,343.15,343.81,340.32,15661467.00
12/29/2021,341.95,341.30,344.30,339.68,15041956.00
12/30/2021,339.32,341.91,343.13,338.82,15994471.00
12/31/2021,336.32,338.51,339.36,335.85,18000797.00
1/3/2022,334.75,335.35,338.00,329.78,28918013.00
1/4/2022,329.01,334.83,335.20,326.12,32674306.00
1/5/2022,316.38,325.86,326.07,315.98,40054327.00
1/6/2022,313.88,313.15,318.70,311.49,39646148.00
1/7/2022,314.04,314.15,316.50,310.09,32720018.00
1/10/2022,314.27,309.49,314.72,304.69,44289467.00
1/11/2022,314.98,313.38,316.61,309.89,29386774.00
1/12/2022,318.27,319.67,323.41,317.08,34372217.00
1/13/2022,304.80,320.47,320.88,304.00,45365979.00
1/14/2022,310.20,304.25,310.82,303.75,39846414.00
1/18/2022,302.65,304.07,309.80,301.74,42434112.00
1/19/2022,303.33,306.29,313.91,302.70,45933855.00
1/20/2022,301.60,309.07,311.65,301.14,35380675.00
1/21/2022,296.03,302.69,304.11,295.61,57984403.00
1/24/2022,296.37,292.20,297.11,276.05,86035393.00
1/25/2022,288.49,291.52,294.99,285.17,72848638.00
1/26/2022,296.71,307.99,308.50,293.03,90428853.00
1/27/2022,299.84,302.66,307.30,297.93,53481317.00
1/28/2022,308.26,300.23,308.48,294.45,49743698.00
1/31/2022,310.98,308.95,312.38,306.37,46444536.00
2/1/2022,308.76,310.41,310.63,305.13,40950396.00
2/2/2022,313.46,309.63,315.12,308.88,36635989.00
2/3/2022,301.25,309.49,311.23,299.96,43729972.00
2/4/2022,305.94,300.21,308.80,299.97,35096488.00
2/7/2022,300.95,306.17,307.84,299.90,28533286.00
2/8/2022,304.56,301.25,305.56,299.95,32421188.00
2/9/2022,311.21,309.87,311.93,307.39,31284671.00
2/10/2022,302.38,304.04,309.12,300.70,45386199.00
2/11/2022,295.04,303.19,304.29,294.22,39175620.00
2/14/2022,295.00,293.77,296.76,291.35,36359487.00
2/15/2022,300.47,300.01,300.80,297.02,27379488.00
2/16/2022,299.50,298.37,300.87,293.68,29982121.00
2/17/2022,290.73,296.36,296.80,290.00,32461580.00
2/18/2022,287.93,293.05,293.86,286.31,34264008.00
2/22/2022,287.72,285.00,291.54,284.50,41736117.00
2/23/2022,280.27,290.18,291.70,280.10,37811167.00
2/24/2022,294.59,272.51,295.16,271.52,56989686.00
2/25/2022,297.31,295.14,297.63,291.66,32546721.00
2/28/2022,298.79,294.31,299.14,293.00,34627457.00
3/1/2022,294.95,296.40,299.97,292.15,31217778.00
3/2/2022,300.19,295.36,301.47,293.70,31873007.00
3/3/2022,295.92,302.89,303.13,294.05,27314469.00
3/4/2022,289.86,294.29,295.66,287.17,32369655.00
3/7/2022,278.91,288.53,289.69,278.53,43157178.00
3/8/2022,275.85,277.80,283.96,270.00,48159475.00
3/9/2022,288.50,283.44,289.60,280.78,35204480.00
3/10/2022,285.59,283.02,286.60,280.58,30628012.00
3/11/2022,280.07,287.96,289.51,279.43,27209330.00
3/14/2022,276.44,280.34,285.40,275.82,30660747.00
3/15/2022,287.15,280.35,287.82,278.73,34245085.00
3/16/2022,294.39,289.11,294.57,283.20,37826329.00
3/17/2022,295.22,293.29,295.61,289.37,30816633.00
3/18/2022,300.43,295.37,301.00,292.73,43390625.00
3/21/2022,299.16,298.89,300.14,294.90,28351245.00
3/22/2022,304.06,299.80,305.00,298.77,27599689.00
3/23/2022,299.49,300.51,303.23,297.72,25715377.00
3/24/2022,304.10,299.14,304.20,298.32,24484456.00
3/25/2022,303.68,305.23,305.50,299.29,22566453.00
3/28/2022,310.70,304.33,310.80,304.33,29578188.00
3/29/2022,315.41,313.91,315.82,309.05,30393403.00
3/30/2022,313.86,313.76,315.95,311.58,28163555.00
3/31/2022,308.31,313.90,315.14,307.89,33422070.00
4/1/2022,309.42,309.37,310.13,305.54,27110529.00
4/4/2022,314.97,310.09,315.11,309.71,24335868.00
4/5/2022,310.88,313.27,314.87,309.87,23156719.00
4/6/2022,299.50,305.19,307.00,296.71,40110372.00
4/7/2022,301.37,296.66,303.65,296.35,31411155.00
4/8/2022,296.97,300.44,301.12,296.28,24361917.00
4/11/2022,285.26,291.79,292.61,285.00,34569264.00
4/12/2022,282.06,289.24,290.74,280.49,30966721.00
4/13/2022,287.62,282.73,288.58,281.30,21907176.00
4/14/2022,279.83,288.09,288.31,279.32,28221607.00
4/18/2022,280.52,278.91,282.46,278.34,20778000.00
4/19/2022,285.30,279.38,286.17,278.41,22297720.00
4/20/2022,286.36,289.40,289.70,285.37,22906667.00
4/21/2022,280.81,288.58,293.30,280.06,29454587.00
4/22/2022,274.03,281.68,283.20,273.38,29405798.00
4/25/2022,280.72,273.29,281.11,270.77,35678852.00
4/26/2022,270.22,277.50,278.36,270.00,46518445.00
4/27/2022,283.22,282.10,290.97,279.16,63477694.00
4/28/2022,289.63,285.19,290.98,281.46,33646570.00
4/29/2022,277.52,288.61,289.88,276.50,37073923.00
5/2/2022,284.47,277.71,284.94,276.22,35151105.00
5/3/2022,281.78,283.96,284.13,280.15,25978605.00
5/4/2022,289.98,282.59,290.88,276.73,33599320.00
5/5/2022,277.35,285.54,286.35,274.34,43260386.00
5/6/2022,274.73,274.81,279.25,271.27,37780322.00
5/9/2022,264.58,270.06,272.36,263.32,47725952.00
5/10/2022,269.50,271.69,273.75,265.07,39336424.00
5/11/2022,260.55,265.68,271.36,259.30,48975898.00
5/12/2022,255.35,257.69,259.88,250.02,51033802.00
5/13/2022,261.12,257.35,263.04,255.35,34925093.00
5/16/2022,261.50,259.96,265.82,255.78,32550933.00
5/17/2022,266.82,266.11,268.33,262.46,28828799.00
5/18/2022,254.08,263.00,263.60,252.77,31355985.00
5/19/2022,253.14,253.90,257.67,251.88,32692286.00
5/20/2022,252.56,257.24,258.54,246.44,39199279.00
5/23/2022,260.65,255.49,261.50,253.43,33175379.00
5/24/2022,259.62,257.89,261.33,253.50,29043904.00
5/25/2022,262.52,258.14,264.58,257.13,28547947.00
5/26/2022,265.90,262.27,267.11,261.43,25002105.00
5/27/2022,273.24,268.48,273.34,267.56,26910806.00
5/31/2022,271.87,272.53,274.77,268.93,37827695.00
6/1/2022,272.42,275.20,277.69,270.04,25292174.00
6/2/2022,274.58,264.45,274.65,261.60,44008209.00
6/3/2022,270.02,270.31,273.45,268.41,28058958.00
6/6/2022,268.75,272.06,274.18,267.22,22400342.00
6/7/2022,272.50,266.64,273.13,265.94,22860677.00
6/8/2022,270.41,271.71,273.00,269.61,17372341.00
6/9/2022,264.79,267.78,272.71,264.63,26439728.00
6/10/2022,252.99,260.58,260.58,252.53,31445841.00
6/13/2022,242.26,245.11,249.02,241.53,46135788.00
6/14/2022,244.49,243.86,245.74,241.51,28651487.00
6/15/2022,251.76,248.31,255.30,246.42,33111729.00
6/16/2022,244.97,245.98,247.42,243.02,33169160.00
6/17/2022,247.65,244.70,250.50,244.03,43084780.00
6/21/2022,253.74,250.26,254.75,249.51,29928297.00
6/22/2022,253.13,251.89,257.17,250.37,25961215.00
6/23/2022,258.86,255.57,259.37,253.63,25861449.00
6/24/2022,267.70,261.81,267.98,261.72,33923231.00
6/27/2022,264.89,268.21,268.30,263.28,24615114.00
6/28/2022,256.48,263.98,266.91,256.32,27380247.00
6/29/2022,260.26,257.59,261.97,255.76,20069839.00
6/30/2022,256.83,257.05,259.53,252.90,31730868.00
7/1/2022,259.58,256.39,259.77,254.61,22837692.00
7/5/2022,262.85,256.16,262.98,254.74,22971634.00
7/6/2022,266.21,263.75,267.99,262.40,23824419.00
7/7/2022,268.40,265.12,269.06,265.02,20859874.00
7/8/2022,267.66,264.79,268.10,263.29,19658751.00
7/11/2022,264.51,265.65,266.53,262.18,19519108.00
7/12/2022,253.67,265.88,265.94,252.04,35868450.00
7/13/2022,252.72,250.19,253.55,248.11,29497423.00
7/14/2022,254.08,250.57,255.14,245.94,25102823.00
7/15/2022,256.72,255.72,260.37,254.77,29774050.00
7/18/2022,254.25,259.75,260.84,253.30,20975034.00
7/19/2022,259.53,257.58,259.72,253.68,25012562.00
7/20/2022,262.27,259.90,264.87,258.91,22788282.00
7/21/2022,264.84,259.79,264.89,257.03,22404675.00
7/22/2022,260.36,265.24,265.33,259.07,21881290.00
7/25/2022,258.83,261.00,261.50,256.81,21055998.00
7/26/2022,251.90,259.86,259.88,249.57,39347957.00
7/27/2022,268.74,261.16,270.05,258.85,45994049.00
7/28/2022,276.41,269.75,277.84,267.87,33459327.00
7/29/2022,280.74,277.70,282.00,276.63,32152752.00
8/1/2022,278.01,277.82,281.28,275.84,21539580.00
8/2/2022,274.82,276.00,277.89,272.38,22754184.00
8/3/2022,282.47,276.76,283.50,276.61,23518874.00
8/4/2022,283.65,281.80,283.80,280.17,18098668.00
8/5/2022,282.91,279.15,283.65,278.68,16774606.00
8/8/2022,280.32,284.05,285.92,279.32,18757818.00
8/9/2022,282.30,279.64,283.08,277.61,23405238.00
8/10/2022,289.16,288.17,289.81,286.94,24687845.00
8/11/2022,287.02,290.85,291.21,286.51,20065938.00
8/12/2022,291.91,288.48,291.91,286.94,22619675.00
8/15/2022,293.47,291.00,294.18,290.11,18085654.00
8/16/2022,292.71,291.99,294.04,290.42,18102882.00
8/17/2022,291.32,289.74,293.35,289.47,18253358.00
8/18/2022,290.17,290.19,291.91,289.08,17186192.00
8/19/2022,286.15,288.90,289.25,285.56,20570033.00
8/22/2022,277.75,282.08,282.46,277.22,25061070.00
8/23/2022,276.44,276.44,278.86,275.40,17527409.00
8/24/2022,275.79,275.41,277.23,275.11,18137019.00
8/25/2022,278.85,277.33,279.02,274.52,16583407.00
8/26/2022,268.09,279.08,280.34,267.98,27549307.00
8/29/2022,265.23,265.85,267.40,263.85,20338544.00
8/30/2022,262.97,266.67,267.05,260.66,22767071.00
8/31/2022,261.47,265.39,267.11,261.33,24791834.00
9/1/2022,260.40,258.87,260.89,255.41,23263431.00
9/2/2022,256.06,261.70,264.74,254.47,22855380.00
9/6/2022,253.25,256.20,257.83,251.94,21328242.00
9/7/2022,258.09,254.70,258.83,253.22,24126700.00
9/8/2022,258.52,257.51,260.43,254.79,20319911.00
9/9/2022,264.46,260.50,265.23,260.29,22093190.00
9/12/2022,266.65,265.78,267.45,265.16,18747690.00
9/13/2022,251.99,258.84,260.40,251.59,33353318.00
9/14/2022,252.22,253.53,254.23,249.86,23912954.00
9/15/2022,245.38,249.77,251.40,244.02,31530948.00
9/16/2022,244.74,244.26,245.30,242.06,39791768.00
9/19/2022,244.52,242.47,245.14,240.85,26826931.00
9/20/2022,242.45,242.07,243.51,239.64,26660299.00
9/21/2022,238.95,244.27,247.66,238.90,28625557.00
9/22/2022,240.98,237.87,243.86,237.57,31061162.00
9/23/2022,237.92,239.54,241.13,235.20,34176048.00
9/26/2022,237.45,237.05,241.45,236.90,27694190.00
9/27/2022,236.41,239.98,241.80,234.50,27018732.00
9/28/2022,241.07,236.81,242.33,234.73,29029679.00
9/29/2022,237.50,238.89,239.95,234.41,27484233.00
9/30/2022,232.90,238.29,240.54,232.73,35694832.00
10/3/2022,240.74,235.41,241.61,234.66,28880357.00
10/4/2022,248.88,245.09,250.36,244.98,34888416.00
10/5/2022,249.20,245.99,250.58,244.10,20347136.00
10/6/2022,246.79,247.93,250.34,246.08,20239886.00
10/7/2022,234.24,240.90,241.32,233.17,37769602.00
10/10/2022,229.25,233.05,234.56,226.73,29743608.00
10/11/2022,225.41,227.62,229.06,224.11,30473954.00
10/12/2022,225.75,225.40,227.86,223.96,21903937.00
10/13/2022,234.24,219.85,236.10,219.13,42551818.00
10/14/2022,228.56,235.54,237.24,228.34,30198588.00
10/17/2022,237.53,235.82,238.96,235.14,28142268.00
10/18/2022,238.50,243.24,243.93,235.37,26329591.00
10/19/2022,236.48,237.04,239.61,234.29,19985698.00
10/20/2022,236.15,235.77,241.31,234.87,21811015.00
10/21/2022,242.12,234.74,243.00,234.50,26299733.00
10/24/2022,247.25,243.76,247.84,241.30,24911212.00
10/25/2022,250.66,247.26,251.04,245.83,34775505.00
10/26/2022,231.32,231.17,238.30,230.06,82684846.00
